orderday,order_id,delivery_deviation,median_delivery_handover_min_same_location,vehicle_type,is_pooled,has_alcohol,is_new_courier,is_large_order,delivery_handover_min
2025-11-09,187453,6.14,3.6966,BIKE,0,0,1,0,10.57
2025-10-27,783189,6.45,3.5029,BIKE,0,0,1,0,9.01
2025-11-25,125938,4.55,2.0641,BIKE,0,0,1,0,4.64
2025-10-24,159164,4.99,2.0487,BIKE,0,0,0,0,4.11
2025-10-18,547746,5.29,4.0451,CAR,0,0,0,0,8.37
2025-10-16,823559,5.79,2.4959,BIKE,1,0,1,0,5.82
2025-11-20,684570,2.37,2.5704,CAR,0,0,1,0,3.96
2025-10-16,409945,10.58,3.8726,CAR,1,0,0,0,17.23
2025-11-27,502681,4.65,7.2589,MOPED,0,0,1,0,12.83
2025-11-04,365470,5.84,2.978,CAR,1,0,1,0,15.44
2025-10-04,782954,2.77,7.2913,BIKE,1,0,1,0,8.5
2025-11-03,215819,3.7,3.3803,BIKE,0,0,0,0,3.86
2025-11-02,366907,4.9,4.3077,MOPED,1,0,0,0,8.45
2025-10-23,581873,1.65,4.977,CAR,1,0,0,0,5.9
2025-11-25,241900,2.58,5.109,BIKE,0,0,1,0,6.34
2025-10-10,409732,2.82,3.9616,MOPED,1,0,1,0,8.51
2025-11-26,897653,2.14,3.1833,CAR,0,0,1,0,3.3
2025-10-11,504427,4.28,4.7455,MOPED,0,0,1,0,13.22
2025-10-04,637857,3.91,4.0896,CAR,0,0,0,0,6.79
2025-10-28,327966,8.26,2.9324,CAR,0,0,0,0,8.93
2025-10-12,137860,2.32,5.8396,CAR,0,0,0,0,3.84
2025-10-17,302630,4.56,4.1409,BIKE,1,0,1,0,8.33
2025-11-22,931769,2.61,2.5796,MOPED,1,0,0,0,3.42
2025-10-05,623225,1.72,2.4561,BIKE,1,0,1,0,5.46
2025-11-01,768875,5.44,7.0661,BIKE,0,0,0,0,10.03
2025-10-02,695983,5.67,2.866,CAR,1,0,1,0,11.11
2025-10-13,353078,5.34,4.6175,CAR,0,0,0,0,11.45
2025-10-21,866887,2.1,4.0181,CAR,1,0,1,0,5.67
2025-10-13,468893,4.23,4.5605,BIKE,0,0,1,0,9.88
2025-11-01,255976,5.47,6.953,BIKE,1,0,0,0,13.02
2025-11-06,815295,6.53,5.0448,BIKE,0,0,0,0,8.96
2025-11-10,930222,5.55,4.7588,BIKE,1,0,1,0,17.15
2025-10-20,955012,6.57,3.2247,CAR,1,0,0,0,8.45
2025-11-28,105636,6.91,2.6716,BIKE,1,0,0,0,8.95
2025-10-01,361578,4.27,8.2613,BIKE,0,0,0,0,9.78
2025-11-16,439273,5.2,3.4258,BIKE,1,0,1,1,8.74
2025-11-16,383816,6.68,3.3405,CAR,1,0,0,0,7.26
2025-10-23,892244,4.93,3.8873,BIKE,0,0,0,0,11.26
2025-10-13,327693,7.39,3.7466,CAR,0,0,0,0,12.56
2025-10-05,621393,6.28,6.2271,BIKE,0,1,1,0,24.67
2025-11-10,100654,2.96,4.2692,BIKE,1,0,0,0,5.87
2025-11-04,678921,2.11,2.0253,CAR,0,0,0,0,2.68
2025-10-04,117143,4.09,2.677,BIKE,1,0,0,0,5.03
2025-10-29,680222,2.25,3.4961,BIKE,0,0,0,0,4.76
2025-10-02,429478,4.23,5.0964,CAR,0,0,0,0,7.44
2025-11-17,727751,4.04,1.8402,CAR,1,0,1,1,6.7
2025-11-23,225851,7.77,4.1974,CAR,0,0,1,0,22.44
2025-10-03,653375,5.22,4.5811,CAR,0,0,0,0,6.22
2025-10-22,766978,6.61,4.8399,BIKE,1,0,0,0,12.46
2025-10-14,894878,3.17,3.3753,BIKE,0,0,0,0,5.14
2025-10-13,988559,8.71,5.1397,BIKE,0,0,0,0,12.56
2025-10-02,411011,6.34,2.5096,MOPED,1,0,1,0,13.25
2025-11-24,544244,5.02,4.9515,MOPED,1,0,0,0,5.66
2025-10-09,946533,1.64,3.3996,BIKE,0,0,0,0,1.98
2025-10-16,258272,7.31,3.5397,BIKE,0,0,0,0,10.46
2025-11-25,974506,4.08,4.4468,CAR,0,0,0,0,4.63
2025-11-19,816825,4.12,2.2174,BIKE,0,0,0,0,3.83
2025-11-14,602716,3.13,4.845,CAR,0,0,1,0,6.84
2025-10-02,317508,1.79,4.8198,MOPED,0,0,0,0,4.24
2025-11-02,742710,3.06,3.0941,MOPED,1,0,1,0,6.81
2025-11-07,450036,9.3,3.485,BIKE,0,1,0,0,12.29
2025-10-21,319631,6.96,2.4631,MOPED,0,0,1,0,11.45
2025-10-15,482188,2.76,2.1642,CAR,0,0,0,0,3.79
2025-10-14,139148,3.04,3.7551,BIKE,0,0,0,0,6.49
2025-10-11,969360,11.79,3.7644,BIKE,0,0,0,0,22.97
2025-10-18,251770,2.43,3.0507,CAR,0,0,0,0,5.79
2025-11-20,535686,2.84,2.0804,MOPED,0,0,0,0,2.25
2025-10-25,585287,3.27,4.1403,BIKE,0,0,0,0,5.49
2025-10-08,938092,2.06,3.0213,BIKE,0,0,0,0,2.12
2025-11-25,921882,3.1,2.5794,BIKE,1,0,1,0,6.05
2025-10-02,811823,3.12,5.5717,MOPED,1,0,0,1,4.02
2025-10-20,395901,2.58,2.345,MOPED,0,0,0,0,2.91
2025-11-26,178012,7.88,4.3046,BIKE,0,0,0,0,18.74
2025-10-26,993182,2.26,1.858,BIKE,0,0,0,0,1.9
2025-11-09,156116,3.78,1.9129,MOPED,1,0,1,0,6.73
2025-10-10,244233,2.62,4.18,CAR,0,0,0,0,3.83
2025-11-21,132152,3.65,3.0518,MOPED,0,0,0,0,6.26
2025-11-24,206379,2.56,2.1561,CAR,0,1,0,0,5.89
2025-10-08,326905,4.21,4.9595,BIKE,0,0,1,0,9.41
2025-11-09,120836,4.76,4.0098,CAR,0,0,0,1,7.41
2025-10-30,321439,8.18,1.367,BIKE,0,0,1,0,12.55
2025-11-08,286720,3.02,4.9764,CAR,1,0,1,0,7.82
2025-10-06,257403,9.11,2.2571,CAR,1,0,1,0,17.48
2025-11-03,241835,2.71,1.6849,MOPED,0,0,1,0,1.64
2025-11-25,955876,3.6,2.5037,MOPED,0,0,1,0,5.59
2025-11-19,717397,9.8,3.4258,BIKE,0,0,0,0,16.48
2025-10-16,243029,9.42,1.7443,BIKE,0,0,1,0,9.13
2025-10-19,497595,3.63,1.9331,CAR,0,0,0,0,3.01
2025-10-03,706306,5.25,2.567,CAR,0,1,1,0,21.65
2025-10-13,747364,5.7,2.636,MOPED,0,0,0,0,3.93
2025-10-18,782465,4.82,4.6324,CAR,0,0,0,0,4.2
2025-11-10,494093,2.45,2.959,BIKE,0,0,1,0,5.73
2025-11-24,803713,4.56,4.6001,BIKE,0,0,0,0,6.56
2025-11-10,970220,3.15,5.2261,BIKE,0,0,1,0,10.87
2025-11-19,983302,2.5,4.2947,CAR,0,0,1,0,6.14
2025-10-07,839945,3.47,0.7821,MOPED,0,0,1,0,2.59
2025-10-22,445452,4.75,3.091,BIKE,0,0,0,0,3.2
2025-10-19,420057,3.57,3.4091,BIKE,1,0,0,0,4.8
2025-10-19,626925,3.9,1.3997,BIKE,0,0,0,0,2.34
2025-11-16,565994,6.06,2.5636,BIKE,0,0,0,0,5.18
2025-10-15,928457,4.2,1.9782,BIKE,0,0,0,0,6.29
2025-10-08,862277,4.91,2.3941,MOPED,0,0,0,0,4.89
2025-11-15,856547,4.22,3.147,BIKE,0,0,0,1,7.32
2025-11-17,461652,4.49,2.5878,BIKE,0,0,1,0,7.2
2025-10-29,706752,2.36,2.4698,CAR,1,0,1,0,6.83
2025-11-25,390886,4.31,3.2233,MOPED,1,0,1,0,7.73
2025-11-17,636119,8.28,2.8665,CAR,0,0,0,0,11.83
2025-11-19,213768,4.41,3.7584,BIKE,1,0,0,0,5.8
2025-10-17,871271,2.67,2.9513,BIKE,0,0,0,0,4.39
2025-11-03,447236,8.48,1.8003,BIKE,1,1,1,0,16.29
2025-11-11,977311,5.82,2.2893,BIKE,0,0,1,0,11.93
2025-11-15,974802,5.95,3.0616,MOPED,0,0,1,0,9.4
2025-10-21,729112,5.87,2.9181,BIKE,0,0,1,0,7.52
2025-10-29,188741,2.31,1.9328,BIKE,0,0,0,0,2.69
2025-10-08,118830,5.61,4.4903,CAR,0,0,0,1,11.3
2025-11-21,417188,8.1,3.9218,CAR,0,0,0,0,11.82
2025-10-06,960380,3.19,2.7425,BIKE,0,0,0,0,2.5
2025-10-04,169202,1.55,3.2669,BIKE,0,0,1,0,4.38
2025-10-24,399189,4.87,2.2493,BIKE,1,0,1,0,4.24
2025-11-12,317394,4.12,4.7888,BIKE,0,0,0,0,5.76
2025-10-20,610473,1.87,7.3368,BIKE,0,0,1,0,9.54
2025-11-16,302123,5.49,2.6937,BIKE,0,0,0,0,5.73
2025-10-19,993941,5.29,5.47,BIKE,1,0,1,1,12.12
2025-10-17,257699,1.95,2.4617,BIKE,0,0,0,1,2.84
2025-11-21,377342,10.43,2.8206,BIKE,0,0,0,0,14.88
2025-11-06,604655,1.58,3.3234,BIKE,1,0,0,0,5.14
2025-10-27,730759,6.11,4.5074,CAR,0,0,0,0,11.07
2025-10-23,915907,6.02,3.1337,BIKE,0,0,1,0,11.2
2025-10-14,336824,8.23,1.6096,CAR,0,0,0,0,6.94
2025-11-23,612214,2.97,8.0361,BIKE,0,0,1,0,8.01
2025-11-24,119403,6.15,3.1995,BIKE,1,1,1,0,12.05
2025-10-11,103681,3.6,3.6966,CAR,0,0,0,0,5.46
2025-10-23,453699,3.07,2.5975,CAR,0,0,0,0,4.06
2025-10-08,979554,2.63,4.6635,MOPED,1,0,0,0,3.83
2025-11-26,739548,1.57,4.5399,CAR,0,0,0,0,4.39
2025-10-12,797652,5.31,1.809,BIKE,0,0,0,0,3.06
2025-11-14,729674,3.54,3.7177,BIKE,0,0,0,0,4.11
2025-11-20,857666,1.04,4.8307,BIKE,0,0,1,0,5.15
2025-11-26,498845,4.21,5.4246,BIKE,0,0,0,0,4.09
2025-10-01,193246,7.23,4.4408,CAR,0,0,0,0,10.12
2025-10-04,195864,2.11,4.5862,BIKE,0,0,1,0,5.58
2025-11-06,308886,2.84,2.8113,MOPED,0,0,1,0,4.71
2025-10-04,370561,5.06,2.0996,BIKE,0,0,1,0,5.05
2025-11-12,481032,1.13,3.0826,BIKE,0,0,1,0,2.53
2025-10-13,265837,3.11,2.0786,BIKE,0,0,0,0,3.09
2025-10-31,960931,4.82,2.5905,BIKE,1,0,1,0,5.36
2025-11-23,345160,3.06,2.5744,CAR,0,0,0,0,3.13
2025-10-31,287646,2.12,2.3797,MOPED,0,0,1,0,4.06
2025-11-01,583761,2.17,4.2577,BIKE,0,0,0,1,4.18
2025-11-09,883566,1.81,2.3075,CAR,1,0,0,0,2.63
2025-10-04,914107,2.95,6.7731,CAR,0,0,1,0,11.76
2025-11-08,356681,6.88,5.03,MOPED,0,0,0,0,9.06
2025-10-07,795923,4.13,2.6446,BIKE,1,0,1,1,8.02
2025-11-25,635620,5.95,3.7592,BIKE,0,0,0,0,6.55
2025-11-26,879105,2.53,2.2777,BIKE,0,0,0,0,2.44
2025-11-15,905609,1.43,3.7837,BIKE,1,0,0,0,2.48
2025-11-23,320326,10.23,1.6371,BIKE,0,0,1,0,14.75
2025-11-18,823807,3.01,5.1638,CAR,1,0,0,1,8.72
2025-11-19,361849,5.81,2.6933,BIKE,1,0,0,0,5.67
2025-11-18,419248,4.39,3.9079,CAR,0,0,0,0,7.48
2025-11-29,446479,6.67,4.189,CAR,1,0,0,0,13.85
2025-11-18,477082,6.53,2.7955,CAR,0,0,0,0,6.32
2025-10-16,180730,4.66,2.5273,BIKE,1,0,1,0,8.74
2025-11-07,498167,4.92,3.3229,BIKE,0,1,0,0,4.3
2025-11-12,337474,7.44,4.7024,BIKE,0,0,0,0,7.16
2025-10-01,390477,3.3,3.2884,BIKE,1,0,0,0,5.77
2025-10-06,383817,8.83,4.3703,CAR,0,0,1,0,23.83
2025-10-22,665158,2.85,4.6873,BIKE,1,0,1,0,6.96
2025-10-30,353017,4.21,3.2303,BIKE,0,0,0,0,5.21
2025-10-08,751824,5.55,3.3327,BIKE,0,0,0,0,5.03
2025-11-13,433245,1.8,3.6723,BIKE,0,0,1,0,4.31
2025-11-23,125494,5.14,3.0431,MOPED,0,0,0,0,8.78
2025-11-11,829520,4.03,2.5931,MOPED,0,0,0,0,3.4
2025-11-29,474842,9.9,3.4256,MOPED,1,0,0,0,21.6
2025-10-08,473704,6.19,2.2021,CAR,0,0,0,0,6.51
2025-11-07,494051,4.55,1.9928,BIKE,0,0,1,0,5.81
2025-11-05,380790,1.77,4.3766,BIKE,1,0,1,0,5.35
2025-11-10,223777,1.99,4.6935,BIKE,0,0,0,0,2.8
2025-11-16,701648,4.06,3.4375,CAR,1,0,0,1,5.65
2025-11-17,399479,3.17,3.5463,CAR,1,0,0,0,5.35
2025-10-23,955783,4.54,2.7696,BIKE,0,0,0,0,3.72
2025-10-31,233501,8.05,3.716,BIKE,1,0,0,0,14.19
2025-10-02,404094,6.25,7.1209,CAR,0,0,0,0,10.43
2025-10-04,684942,2.86,5.0673,CAR,0,0,0,0,4.24
2025-11-03,469566,6.44,3.3806,CAR,0,0,0,0,9.59
2025-10-08,472078,2.57,3.2676,CAR,1,0,1,0,7.18
2025-11-25,219975,2.29,3.0032,BIKE,1,1,1,0,7.6
2025-11-01,823503,4.91,1.9349,BIKE,0,0,1,0,5.55
2025-10-11,453330,2.7,2.8773,CAR,0,0,1,0,6.57
2025-10-23,466378,2.94,4.4864,CAR,0,0,0,0,4.68
2025-10-06,726614,6.67,2.3885,BIKE,0,0,0,0,10.11
2025-10-10,177527,5.63,3.1205,BIKE,1,0,0,0,5.57
2025-11-24,448848,3.37,2.2045,CAR,0,0,0,0,3.41
2025-10-04,532601,1.8,4.6725,BIKE,1,0,1,0,4.76
2025-10-03,266991,2.81,2.0588,BIKE,0,0,0,0,3.2
2025-10-01,947214,6.57,5.1019,CAR,0,0,0,0,16.55
2025-10-14,433260,8.26,3.0673,CAR,0,0,0,0,16.53
2025-10-28,565806,4.61,2.6471,BIKE,0,0,0,0,4.48
2025-10-11,976058,3.4,4.1683,BIKE,1,0,0,0,4.09
2025-10-30,533603,6.38,6.248,BIKE,0,0,0,0,17.17
2025-11-09,771183,7.7,5.7027,CAR,0,0,0,0,18.52
2025-11-14,146015,3.19,3.3836,CAR,0,0,0,0,4.77
2025-10-02,202877,2.84,2.4385,BIKE,1,0,1,0,4.21
2025-11-29,377483,1.9,3.1803,BIKE,1,0,0,0,2.49
2025-10-06,623165,2.8,1.6994,BIKE,0,0,1,0,3.83
2025-10-24,758851,5.67,2.7935,BIKE,1,0,0,0,7.58
2025-10-14,493922,3.01,4.1303,BIKE,0,0,0,0,5.69
2025-11-05,721781,6.46,3.0136,CAR,0,0,0,0,11.3
2025-10-03,596753,4.11,3.4077,CAR,0,0,0,1,6.04
2025-10-26,815768,4.02,3.1338,CAR,1,0,1,0,12.56
2025-10-29,491670,5.34,4.6218,BIKE,1,0,1,0,12.06
2025-10-23,531739,3.04,2.0101,MOPED,0,0,0,0,1.72
2025-11-21,745936,2.93,4.2485,BIKE,0,0,0,0,3.73
2025-11-19,387307,2.98,3.4201,BIKE,0,0,1,0,4.11
2025-10-07,773078,2.29,4.1053,BIKE,0,0,0,1,4.45
2025-11-29,711796,6.36,1.9543,BIKE,1,0,0,1,12.21
2025-10-04,839127,3.16,4.8411,BIKE,1,0,1,0,9.78
2025-10-15,401763,7.07,4.2746,BIKE,0,0,1,0,17.88
2025-10-23,374270,5.28,6.4036,BIKE,1,0,1,0,16.13
2025-11-13,689214,4.01,2.491,CAR,0,0,0,0,6.79
2025-11-09,140633,6.08,2.7603,BIKE,0,0,0,0,8.27
2025-10-22,308726,2.53,1.6241,BIKE,0,0,0,0,2.71
2025-11-09,103317,2.75,2.5006,MOPED,0,0,0,0,2.77
2025-10-07,407124,5.79,5.8915,CAR,1,0,0,0,8.05
2025-11-19,930547,1.35,3.8965,BIKE,1,0,0,0,1.8
2025-10-18,817006,4.08,2.6042,BIKE,1,0,0,0,3.63
2025-11-07,929590,5.45,3.6643,CAR,0,0,1,0,17.82
2025-10-25,811323,7.81,3.3997,BIKE,1,0,0,0,9.28
2025-11-17,540847,8.65,1.5276,BIKE,0,0,0,0,10.48
2025-10-15,804676,3.8,1.6686,BIKE,0,0,1,0,4.92
2025-11-27,467508,5.96,5.2466,CAR,1,0,0,0,13.94
2025-10-06,552558,2.71,4.59,BIKE,0,0,0,0,4.81
2025-11-14,377648,3.25,1.8709,BIKE,0,0,0,0,1.93
2025-11-28,823953,8.04,3.3143,BIKE,0,0,1,0,20.28
2025-11-10,519876,3.98,2.6157,CAR,1,0,0,0,6.86
2025-10-12,923628,4.39,5.213,CAR,0,0,0,0,9.23
2025-10-16,952370,2.42,4.1257,CAR,0,1,1,0,17.77
2025-10-26,419532,5.01,2.2175,BIKE,0,0,1,0,7.44
2025-11-08,312369,5.91,3.6463,MOPED,0,0,1,1,11.88
2025-10-08,679789,5.82,3.4268,BIKE,0,0,0,1,9.75
2025-10-27,808669,2.21,3.4304,BIKE,1,0,0,0,3.72
2025-10-27,127043,6.69,2.8457,MOPED,0,0,1,1,11.16
2025-11-20,133635,2.46,3.5152,MOPED,1,0,0,0,4.35
2025-11-21,310387,4.0,2.4721,CAR,0,0,0,0,5.4
2025-10-01,180691,1.81,2.1382,MOPED,0,0,1,0,3.39
2025-11-12,599730,3.71,2.0834,BIKE,1,0,0,0,3.93
2025-11-10,919564,2.46,2.2716,BIKE,0,0,0,0,2.24
2025-11-14,901798,3.24,4.087,BIKE,0,0,0,0,4.41
2025-11-01,193944,4.18,4.1286,BIKE,1,0,0,0,5.35
2025-10-03,827467,6.13,5.9459,CAR,0,0,0,0,9.7
2025-10-30,555796,6.03,3.1848,BIKE,0,0,1,0,8.04
2025-11-28,615578,1.26,4.5313,CAR,0,0,0,0,3.76
2025-10-17,139236,5.69,3.5454,BIKE,0,0,0,0,8.48
2025-10-09,366294,4.5,3.9032,BIKE,0,0,1,0,8.71
2025-11-26,473513,3.06,4.7117,BIKE,1,0,1,1,11.27
2025-11-19,905855,2.61,4.3367,MOPED,0,0,0,0,4.12
2025-11-17,628425,3.93,3.6299,CAR,0,0,0,0,6.35
2025-10-07,654280,4.55,2.7282,CAR,1,0,1,0,9.58
2025-11-01,996972,4.9,3.8683,CAR,0,0,0,0,6.91
2025-10-29,215140,3.67,5.7483,CAR,0,0,0,0,4.45
2025-11-27,275993,1.15,3.7237,MOPED,0,0,0,0,2.9
2025-10-18,745513,3.17,2.9805,BIKE,0,0,0,0,2.89
2025-11-16,572585,2.24,4.734,BIKE,0,0,0,0,3.66
2025-10-05,953349,11.33,1.9579,BIKE,0,0,0,0,22.6
2025-11-03,435834,4.18,3.0229,MOPED,1,0,0,0,5.69
2025-11-08,396379,5.87,2.3393,MOPED,0,0,1,0,7.25
2025-10-15,310047,5.57,3.3213,CAR,1,0,0,0,8.94
2025-11-19,643410,4.74,5.5139,BIKE,0,0,0,0,7.45
2025-10-06,386100,3.29,4.4318,BIKE,0,0,1,0,5.83
2025-11-09,163879,3.09,1.559,BIKE,0,0,0,0,1.99
2025-11-13,682848,1.48,2.7225,BIKE,0,0,1,1,5.03
2025-11-01,472454,4.35,1.8585,BIKE,0,0,0,0,3.79
2025-11-22,824045,4.71,5.1564,BIKE,1,0,0,1,7.14
2025-11-28,337268,3.96,2.7632,MOPED,1,0,0,0,5.06
2025-10-03,579280,4.36,3.5849,BIKE,0,1,1,0,7.83
2025-10-25,607656,2.22,3.6516,MOPED,0,0,0,0,3.09
2025-11-26,887600,3.5,3.7672,CAR,0,0,1,0,9.31
2025-11-08,407268,2.93,0.8817,BIKE,1,0,1,0,3.74
2025-11-20,791257,5.65,3.9945,BIKE,0,0,0,0,7.76
2025-10-17,770392,4.14,2.8017,MOPED,0,0,1,0,7.44
2025-11-27,414941,2.94,4.7762,CAR,0,0,0,0,5.2
2025-11-16,921726,3.74,3.7628,BIKE,0,0,0,1,5.05
2025-10-11,537043,2.41,4.4168,BIKE,0,0,0,0,2.3
2025-11-04,889948,3.44,2.6022,CAR,1,0,0,1,6.51
2025-10-06,250823,5.43,2.1942,BIKE,0,0,0,0,6.29
2025-10-25,654661,2.08,4.8539,BIKE,0,0,0,0,5.36
2025-10-17,222026,3.93,4.307,CAR,1,0,1,0,8.06
2025-11-24,130270,2.79,3.7906,CAR,0,0,0,0,4.3
2025-11-11,332931,2.08,3.7886,BIKE,1,0,0,0,2.48
2025-10-30,820177,10.31,4.0845,MOPED,0,0,0,0,21.39
2025-10-10,165184,7.59,2.0414,CAR,0,0,1,1,13.97
2025-10-28,607532,3.01,5.1884,CAR,0,0,0,0,5.74
2025-10-03,835053,3.51,3.2793,BIKE,0,0,1,0,9.43
2025-11-24,662167,1.48,3.316,BIKE,0,0,1,0,4.16
2025-10-18,411741,1.83,2.9534,BIKE,0,0,1,1,6.86
2025-10-16,103626,2.31,1.1364,BIKE,0,0,0,0,1.89
2025-11-11,710224,3.99,4.3258,MOPED,1,0,0,0,6.64
2025-11-27,595395,3.83,2.3217,MOPED,0,0,0,0,2.46
2025-10-26,859161,4.79,3.6294,CAR,0,0,1,0,7.97
2025-10-19,705803,5.69,2.5041,BIKE,0,0,0,0,4.32
2025-10-17,308137,4.66,3.0428,CAR,1,0,0,0,6.72
2025-11-10,679678,2.36,2.9759,BIKE,0,0,1,0,2.56
2025-11-26,847320,4.77,2.4799,BIKE,0,0,0,0,7.53
2025-11-26,678432,5.57,3.188,BIKE,0,0,0,0,6.86
2025-11-14,244454,3.28,2.8796,BIKE,1,0,0,0,2.84
2025-10-28,628313,1.61,2.2801,BIKE,1,0,0,0,2.12
2025-10-20,536442,7.33,5.3717,BIKE,0,0,0,1,20.41
2025-11-07,441524,4.24,2.5239,BIKE,1,0,0,0,4.52
2025-10-30,354043,1.01,4.3049,CAR,0,0,0,0,2.69
2025-10-13,562927,3.19,4.9132,CAR,1,0,1,0,8.82
2025-10-27,488333,4.9,3.2223,BIKE,0,0,0,0,5.04
2025-10-23,830070,3.66,3.2616,CAR,0,0,0,0,4.94
2025-11-24,907827,4.45,4.2497,BIKE,1,0,0,1,8.38
2025-11-06,897157,2.84,3.1674,BIKE,0,0,1,0,5.99
2025-11-01,657749,4.18,4.1425,CAR,0,1,0,0,18.13
2025-10-16,358072,11.08,3.1506,BIKE,0,0,0,0,14.98
2025-10-11,665403,2.59,5.2661,CAR,0,0,0,0,4.16
2025-10-20,210084,5.29,3.4659,BIKE,0,0,1,0,7.52
2025-10-11,445876,2.83,3.3076,BIKE,1,0,0,0,6.61
2025-11-18,573006,3.73,3.9622,CAR,0,0,1,0,6.22
2025-11-14,957692,5.28,2.7376,BIKE,1,0,0,0,4.96
2025-11-05,784050,5.89,5.1216,BIKE,0,0,1,1,15.18
2025-11-15,887839,4.2,2.5069,BIKE,0,0,1,0,6.08
2025-11-21,158560,2.52,2.531,CAR,1,0,0,0,4.92
2025-11-04,248866,1.84,3.0093,CAR,0,0,0,0,3.63
2025-10-25,250953,9.42,2.6562,BIKE,0,0,0,0,13.45
2025-10-02,841652,3.35,4.526,CAR,0,0,1,0,9.86
2025-11-19,861058,4.98,2.8606,BIKE,0,0,1,0,5.86
2025-10-27,326024,9.57,4.2544,CAR,0,0,1,0,20.77
2025-11-19,280775,5.01,2.8265,CAR,1,1,0,0,15.19
2025-10-19,571678,4.34,5.9398,MOPED,0,0,0,0,5.16
2025-11-11,481164,2.85,2.5835,CAR,1,0,0,0,5.28
2025-10-26,985733,1.25,2.604,CAR,0,0,0,0,3.15
2025-11-02,874124,4.71,3.1626,CAR,1,0,1,0,7.83
2025-10-04,114390,1.33,3.4581,CAR,0,0,1,0,5.22
2025-10-02,597619,4.77,4.3991,MOPED,0,0,0,0,6.34
2025-10-30,318547,8.41,3.5399,CAR,0,0,1,0,17.16
2025-10-09,651595,4.02,3.8238,BIKE,0,0,0,0,5.13
2025-11-10,327436,4.46,2.1699,CAR,0,0,0,0,3.21
2025-10-02,325121,6.41,3.9061,BIKE,0,0,1,0,13.61
2025-11-25,351063,5.67,3.9456,MOPED,0,0,0,0,8.82
2025-10-29,124502,7.24,4.4821,MOPED,0,0,0,0,12.62
2025-11-23,646774,4.02,3.0613,BIKE,0,0,1,1,10.72
2025-10-10,473957,1.32,3.4726,CAR,0,0,0,0,2.29
2025-11-09,793618,7.3,4.5395,MOPED,0,1,1,0,19.52
2025-10-08,813076,3.6,2.2622,BIKE,0,0,1,0,8.2
2025-11-26,328300,2.61,1.6156,BIKE,0,0,1,0,4.96
2025-11-18,203920,4.8,2.2134,BIKE,0,0,0,0,5.93
2025-10-02,836854,4.45,2.6995,CAR,0,0,1,0,8.48
2025-10-29,444912,2.79,5.1825,BIKE,0,0,1,0,7.31
2025-10-19,687073,2.13,7.2381,CAR,0,0,0,1,7.71
2025-10-21,700338,5.13,2.4116,BIKE,1,0,1,0,8.0
2025-10-08,647026,2.65,3.3699,BIKE,1,0,1,0,6.82
2025-11-25,174231,4.29,2.8265,BIKE,0,0,1,0,8.23
2025-11-17,173606,4.89,4.1777,BIKE,0,0,0,0,4.89
2025-11-14,586517,6.58,3.8743,BIKE,0,0,0,0,7.31
2025-10-24,403806,11.7,2.4453,BIKE,0,0,1,0,21.63
2025-11-01,480457,4.57,2.7198,CAR,1,0,0,0,5.18
2025-10-15,327369,3.28,3.2935,BIKE,0,0,0,0,3.9
2025-10-06,901555,9.29,5.4823,CAR,1,0,0,0,23.89
2025-10-18,593896,6.85,2.6835,BIKE,1,0,1,0,13.05
2025-11-12,256688,4.41,1.814,BIKE,0,0,0,0,4.39
2025-10-13,595898,4.56,5.6254,BIKE,0,0,1,0,11.3
2025-10-05,373326,4.11,4.2028,CAR,0,0,1,0,8.79
2025-11-13,976801,4.4,2.1618,BIKE,0,0,0,0,3.19
2025-11-14,555229,3.85,3.9131,BIKE,0,0,0,0,4.46
2025-10-16,262403,2.49,4.7173,MOPED,1,1,0,0,4.53
2025-10-20,801458,4.07,3.6095,CAR,1,0,1,0,10.54
2025-10-03,126128,9.76,5.7448,BIKE,0,0,0,0,23.95
2025-10-05,131556,2.7,4.2941,CAR,1,0,0,0,5.45
2025-11-08,358470,3.54,3.9118,CAR,0,0,1,0,8.68
2025-11-10,777236,2.6,3.7644,CAR,0,0,0,0,4.01
2025-10-10,240021,7.23,3.6682,BIKE,0,0,1,0,12.32
2025-10-17,676250,6.14,4.8324,BIKE,0,0,0,0,6.41
2025-10-31,714342,2.14,3.285,CAR,0,0,0,1,3.74
2025-10-30,617200,1.48,4.9587,BIKE,0,0,0,0,2.32
2025-10-14,302278,6.25,3.9213,MOPED,0,0,0,0,8.84
2025-10-14,648387,2.08,3.6259,BIKE,0,0,0,0,2.43
2025-11-16,335943,6.14,3.0861,BIKE,0,0,0,0,6.76
2025-10-29,283683,2.95,3.0976,MOPED,0,0,1,0,4.95
2025-10-05,794245,5.74,3.9318,BIKE,0,0,0,0,4.49
2025-10-04,415288,5.06,5.0735,BIKE,0,0,1,0,7.23
2025-11-01,296292,3.1,4.2139,CAR,1,0,0,0,6.42
2025-10-27,632125,2.61,2.617,BIKE,0,0,0,0,2.97
2025-11-02,280427,5.41,1.7741,CAR,1,0,1,0,10.78
2025-10-16,278371,2.87,4.5953,BIKE,0,0,1,0,7.48
2025-10-07,872291,7.06,9.0231,BIKE,0,0,0,0,15.62
2025-10-13,468946,2.67,3.1257,BIKE,0,0,1,0,2.97
2025-11-19,726701,4.83,2.8998,CAR,1,0,0,0,7.59
2025-11-27,151012,3.34,4.7325,BIKE,0,0,0,0,7.2
2025-11-28,230193,4.07,2.4616,BIKE,0,0,1,0,3.57
